#,number_of_header_lines:,72,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,USE,OF,ESRL,GMD,DATA,****************,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,These,data,are,made,freely,available,to,the,public,and,the,,,,,,,,,,,,,,
#,comment:,scientific,community,in,the,belief,that,their,wide,dissemination,,,,,,,,,,,,,,,,
#,comment:,will,lead,to,greater,understanding,and,new,scientific,insights.,,,,,,,,,,,,,,,,
#,comment:,The,availability,of,these,data,does,not,constitute,publication,,,,,,,,,,,,,,,,
#,comment:,of,the,data.,NOAA,relies,on,the,ethics,and,integrity,of,the,user,to,,,,,,,,,,,
#,comment:,ensure,that,GML,receives,fair,credit,for,their,work.,If,the,data,,,,,,,,,,,,,
#,comment:,are,obtained,for,potential,use,in,a,publication,or,"presentation,",,,,,,,,,,,,,,,
#,comment:,GML,should,be,informed,at,the,outset,of,the,nature,of,this,work.,,,,,,,,,,,,
#,comment:,If,the,GML,data,are,essential,to,the,"work,",or,if,an,important,,,,,,,,,,,,
#,comment:,result,or,conclusion,depends,on,the,GML,"data,",co-authorship,,,,,,,,,,,,,,,,
#,comment:,may,be,appropriate.,This,should,be,discussed,at,an,early,stage,in,,,,,,,,,,,,,
#,comment:,the,work.,Manuscripts,using,the,GML,data,should,be,sent,to,GML,,,,,,,,,,,,,
#,comment:,for,review,before,they,are,submitted,for,publication,so,we,can,,,,,,,,,,,,,,
#,comment:,ensure,that,the,quality,and,limitations,of,the,data,are,accurately,,,,,,,,,,,,,,
#,comment:,represented.,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Every,effort,is,made,to,produce,the,most,accurate,and,precise,,,,,,,,,,,,,,
#,comment:,measurements,possible.,"However,",we,reserve,the,right,to,make,,,,,,,,,,,,,,,,
#,comment:,corrections,to,the,data,based,on,recalibration,of,standard,gases,,,,,,,,,,,,,,,
#,comment:,or,for,other,reasons,deemed,scientifically,justified.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,We,are,not,responsible,for,results,and,conclusions,based,on,use,,,,,,,,,,,,,,
#,comment:,of,these,data,without,regard,to,this,warning.,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,contact_parameter:,CO2,CCGG,(Individual,Flasks),,,,,,,,,,,,,,,,,,,,,
#,contact_name:,Ed,Dlugokencky,,,,,,,,,,,,,,,,,,,,,,,
#,contact_telephone:,-303,497-6228,,,,,,,,,,,,,,,,,,,,,,,
#,contact_email:,Ed.Dlugokencky@noaa.gov,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,COLLABORATORS,***************,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,NOAA,thanks,the,following,collaborators,without,,,,,,,,,,,,,,,,,,,
#,comment:,whom,these,measurements,would,not,be,possible.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_name:,Weizmann,Institute,of,Science,and,Arava,Institute,,,,,,,,,,,,,,,,,,
#,collaborator_name:,for,Environmental,Studies,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_comment:,Arava,Institute,for,Environmental,Studies,,,,,,,,,,,,,,,,,,,,
#,collaborator_comment:,Kibbutz,"Ketura,",8884000,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_comment:,Israel,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,RECIPROCITY,AGREEMENT,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Use,of,these,data,implies,an,agreement,to,reciprocate.,,,,,,,,,,,,,,,,
#,comment:,Laboratories,making,similar,measurements,agree,to,make,their,,,,,,,,,,,,,,,,,
#,comment:,own,data,available,to,the,general,public,and,to,the,scientific,,,,,,,,,,,,,,
#,comment:,community,in,an,equally,complete,and,easily,accessible,form.,,,,,,,,,,,,,,,,
#,comment:,Modelers,are,encouraged,to,make,available,to,the,"community,",,,,,,,,,,,,,,,,
#,comment:,upon,"request,",their,own,tools,used,in,the,interpretation,,,,,,,,,,,,,,,,
#,comment:,of,the,GML,"data,",namely,well,documented,model,"code,",transport,,,,,,,,,,,,,,,
#,comment:,"fields,",and,additional,information,necessary,for,other,,,,,,,,,,,,,,,,,,
#,comment:,scientists,to,repeat,the,work,and,to,run,modified,versions.,,,,,,,,,,,,,,,
#,comment:,Model,availability,includes,collaborative,support,for,new,,,,,,,,,,,,,,,,,,
#,comment:,users,of,the,models.,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DESCRIPTION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,description_site-code:,wis,,,,,,,,,,,,,,,,,,,,,,,,
#,description_project-abbr:,ccg_surface,,,,,,,,,,,,,,,,,,,,,,,,
#,description_strategy-abbr:,flask,,,,,,,,,,,,,,,,,,,,,,,,
#,description_sample-constraints:,"me:-H~date:1900-01-01,2019-12-31",,,,,,,,,,,,,,,,,,,,,,,,
#,description_creation-time:,7/24/20,11:04:26,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DOCUMENTATION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Please,refer,to,the,species-specific,README,file,in,the,,,,,,,,,,,,,,,,
sample_site_code,sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,parameter_formula,analysis_group_abbr,analysis_value,analysis_uncertainty,analysis_flag,analysis_instrument,analysis_year,analysis_month,analysis_day,analysis_hour,analysis_minute,analysis_seconds,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number
WIS,2003,3,15,15,29,0,847-99,P,co2,CCGG,376.43,0.07,...,L3,2003,4,21,12,13,0,30.8595,34.7809,482,477,5,164135
WIS,2003,3,15,15,29,0,848-99,P,co2,CCGG,376.28,0.07,...,L3,2003,4,21,12,26,0,30.8595,34.7809,482,477,5,164136
WIS,2003,3,22,15,19,0,1469-91,P,co2,CCGG,380.23,0.07,...,L3,2003,4,21,12,39,0,30.8595,34.7809,482,477,5,164137
WIS,2003,3,22,15,19,0,1470-91,P,co2,CCGG,380.17,0.07,...,L3,2003,4,21,12,52,0,30.8595,34.7809,482,477,5,164138
WIS,2003,3,30,15,20,0,4575-91,P,co2,CCGG,379.39,0.07,...,L3,2003,4,21,13,33,0,30.8595,34.7809,482,477,5,164139
WIS,2003,3,30,15,20,0,4576-91,P,co2,CCGG,379.4,0.07,...,L3,2003,4,21,13,46,0,30.8595,34.7809,482,477,5,164140
WIS,2003,4,5,14,19,0,4423-91,P,co2,CCGG,378.61,0.07,...,L3,2003,4,21,13,6,0,30.8595,34.7809,482,477,5,164141
WIS,2003,4,5,14,19,0,4424-91,P,co2,CCGG,378.65,0.07,...,L3,2003,4,21,13,19,0,30.8595,34.7809,482,477,5,164142
WIS,2003,4,11,14,22,0,83-99,P,co2,CCGG,386.44,0.07,...,L3,2003,5,27,11,26,0,30.8595,34.7809,482,477,5,164143
WIS,2003,4,11,14,22,0,84-99,P,co2,CCGG,386.42,0.07,...,L3,2003,5,27,11,39,0,30.8595,34.7809,482,477,5,164144
WIS,2003,4,19,14,12,0,1033-99,P,co2,CCGG,382.53,0.07,...,L3,2003,5,27,10,59,0,30.8595,34.7809,482,477,5,164145
WIS,2003,4,19,14,12,0,1034-99,P,co2,CCGG,382.6,0.07,...,L3,2003,5,27,11,13,0,30.8595,34.7809,482,477,5,164146
WIS,2003,4,26,14,23,0,1511-91,P,co2,CCGG,382.25,0.07,...,L3,2003,5,27,12,18,0,30.8595,34.7809,482,477,5,164147
WIS,2003,4,26,14,23,0,1512-91,P,co2,CCGG,382.15,0.07,...,L3,2003,5,27,12,31,0,30.8595,34.7809,482,477,5,164148
WIS,2003,5,3,14,7,0,1571-91,P,co2,CCGG,386.91,0.07,...,L3,2003,5,27,11,52,0,30.8595,34.7809,482,477,5,164149
WIS,2003,5,3,14,7,0,1572-91,P,co2,CCGG,387.39,0.07,...,L3,2003,5,27,12,5,0,30.8595,34.7809,482,477,5,164150
WIS,2003,5,10,14,17,0,487-91,P,co2,CCGG,380.58,0.07,...,L3,2003,6,11,16,42,0,30.8595,34.7809,482,477,5,164151
WIS,2003,5,10,14,17,0,488-91,P,co2,CCGG,380.61,0.07,...,L3,2003,6,11,16,55,0,30.8595,34.7809,482,477,5,164152
WIS,2003,5,17,14,20,0,4373-91,P,co2,CCGG,383.43,0.07,...,L3,2003,6,11,17,8,0,30.8595,34.7809,482,477,5,164153
WIS,2003,5,17,14,20,0,4374-91,P,co2,CCGG,383.46,0.07,...,L3,2003,6,11,17,21,0,30.8595,34.7809,482,477,5,164154
WIS,2003,5,24,14,11,0,229-99,P,co2,CCGG,384.28,0.07,...,L3,2003,6,19,11,26,0,30.8595,34.7809,482,477,5,164155
WIS,2003,5,24,14,11,0,230-99,P,co2,CCGG,384.27,0.07,...,L3,2003,6,19,11,39,0,30.8595,34.7809,482,477,5,164156
WIS,2003,5,31,14,7,0,359-99,P,co2,CCGG,377.47,0.07,...,L3,2003,6,19,11,0,0,30.8595,34.7809,482,477,5,164157
WIS,2003,5,31,14,7,0,360-99,P,co2,CCGG,377.35,0.07,...,L3,2003,6,19,11,13,0,30.8595,34.7809,482,477,5,164158
WIS,2003,6,7,14,22,0,835-91,P,co2,CCGG,375.47,0.07,...,L3,2003,6,27,15,3,0,30.8595,34.7809,482,477,5,164159
WIS,2003,6,7,14,22,0,836-91,P,co2,CCGG,375.45,0.07,...,L3,2003,6,27,15,16,0,30.8595,34.7809,482,477,5,164160
WIS,2003,6,14,14,9,0,4559-91,P,co2,CCGG,374.47,0.07,...,L3,2003,6,27,14,37,0,30.8595,34.7809,482,477,5,164161
WIS,2003,6,14,14,9,0,4560-91,P,co2,CCGG,374.38,0.07,...,L3,2003,6,27,14,50,0,30.8595,34.7809,482,477,5,164162
WIS,2003,6,21,14,25,0,4965-91,P,co2,CCGG,374.41,0.07,...,L3,2003,7,18,13,25,0,30.8595,34.7809,482,477,5,164163
WIS,2003,6,21,14,25,0,4966-91,P,co2,CCGG,374.32,0.07,...,L3,2003,7,18,13,38,0,30.8595,34.7809,482,477,5,164164
WIS,2003,6,28,14,16,0,1331-99,P,co2,CCGG,375.2,0.07,...,L3,2003,7,18,13,51,0,30.8595,34.7809,482,477,5,164165
WIS,2003,6,28,14,16,0,1332-99,P,co2,CCGG,375.14,0.07,...,L3,2003,7,18,14,4,0,30.8595,34.7809,482,477,5,164166
WIS,2003,7,5,14,18,0,1101-99,P,co2,CCGG,373.27,0.07,...,L3,2003,8,1,15,20,0,30.8595,34.7809,482,477,5,164167
WIS,2003,7,5,14,18,0,1102-99,P,co2,CCGG,373.56,0.07,...,L3,2003,8,1,15,33,0,30.8595,34.7809,482,477,5,164168
WIS,2003,7,9,14,38,0,3511-99,P,co2,CCGG,376.5,0.07,...,L3,2004,8,4,15,42,0,30.8595,34.7809,482,477,5,164169
WIS,2003,7,9,14,38,0,3512-99,P,co2,CCGG,376.56,0.07,...,L3,2004,8,4,15,55,0,30.8595,34.7809,482,477,5,164170
WIS,2003,7,12,14,37,0,1143-99,P,co2,CCGG,370.56,0.07,...,L3,2003,8,1,14,54,0,30.8595,34.7809,482,477,5,164171
WIS,2003,7,12,14,37,0,1144-99,P,co2,CCGG,370.52,0.07,...,L3,2003,8,1,15,7,0,30.8595,34.7809,482,477,5,164172
WIS,2003,7,19,14,13,0,1183-99,P,co2,CCGG,368.98,0.07,...,L3,2003,8,7,11,26,0,30.8595,34.7809,482,477,5,164173
WIS,2003,7,19,14,13,0,1184-99,P,co2,CCGG,369.04,0.07,...,L3,2003,8,7,11,39,0,30.8595,34.7809,482,477,5,164174
WIS,2003,7,26,14,13,0,481-91,P,co2,CCGG,371.73,0.07,...,L3,2003,8,7,11,52,0,30.8595,34.7809,482,477,5,164175
WIS,2003,7,26,14,13,0,482-91,P,co2,CCGG,371.78,0.07,...,L3,2003,8,7,12,5,0,30.8595,34.7809,482,477,5,164176
WIS,2003,8,1,14,13,0,695-91,P,co2,CCGG,373.55,0.07,...,L3,2003,8,21,16,29,0,30.8595,34.7809,482,477,5,164177
WIS,2003,8,1,14,13,0,696-91,P,co2,CCGG,373.69,0.07,...,L3,2003,8,21,16,42,0,30.8595,34.7809,482,477,5,164178
WIS,2003,8,9,14,4,0,1603-99,P,co2,CCGG,368.73,0.07,...,L3,2003,8,21,16,3,0,30.8595,34.7809,482,477,5,164179
WIS,2003,8,9,14,4,0,1604-99,P,co2,CCGG,368.64,0.07,...,L3,2003,8,21,16,16,0,30.8595,34.7809,482,477,5,164180
WIS,2003,8,16,14,24,0,1605-99,P,co2,CCGG,371.82,0.07,...,L3,2003,9,11,16,48,0,30.8595,34.7809,482,477,5,164181
WIS,2003,8,16,14,24,0,1606-99,P,co2,CCGG,371.84,0.07,...,L3,2003,9,11,17,1,0,30.8595,34.7809,482,477,5,164182
WIS,2003,8,23,14,27,0,63-99,P,co2,CCGG,371.51,0.07,...,L3,2003,9,11,15,56,0,30.8595,34.7809,482,477,5,164183
WIS,2003,8,23,14,27,0,64-99,P,co2,CCGG,371.49,0.07,...,L3,2003,9,11,16,9,0,30.8595,34.7809,482,477,5,164184
WIS,2003,8,30,14,19,0,73-99,P,co2,CCGG,375.33,0.07,...,L3,2003,10,7,14,8,0,30.8595,34.7809,482,477,5,164185
WIS,2003,8,30,14,19,0,74-99,P,co2,CCGG,375.22,0.07,...,L3,2003,10,7,14,21,0,30.8595,34.7809,482,477,5,164186
WIS,2003,9,6,14,18,0,1873-99,P,co2,CCGG,375.29,0.07,...,L3,2003,10,7,14,34,0,30.8595,34.7809,482,477,5,164187
WIS,2003,9,6,14,18,0,1874-99,P,co2,CCGG,375.27,0.07,...,L3,2003,10,7,14,47,0,30.8595,34.7809,482,477,5,164188
WIS,2003,9,13,14,31,0,1559-99,P,co2,CCGG,372.17,0.07,...,L3,2003,10,7,10,36,0,30.8595,34.7809,482,477,5,164189
WIS,2003,9,13,14,31,0,1560-99,P,co2,CCGG,372.39,0.07,...,L3,2003,10,7,10,49,0,30.8595,34.7809,482,477,5,164190
WIS,2003,9,20,14,13,0,1875-99,P,co2,CCGG,373.01,0.07,...,L3,2003,10,7,12,22,0,30.8595,34.7809,482,477,5,164191
WIS,2003,9,20,14,13,0,1876-99,P,co2,CCGG,373.04,0.07,...,L3,2003,10,7,12,35,0,30.8595,34.7809,482,477,5,164192
WIS,2003,9,27,14,17,0,2055-99,P,co2,CCGG,375.1,0.07,...,L3,2003,10,31,15,48,0,30.8595,34.7809,482,477,5,164193
WIS,2003,9,27,14,17,0,2056-99,P,co2,CCGG,375.15,0.07,...,L3,2003,10,31,16,1,0,30.8595,34.7809,482,477,5,164194
WIS,2003,10,4,14,10,0,2065-99,P,co2,CCGG,379.11,0.07,...,L3,2003,10,31,15,22,0,30.8595,34.7809,482,477,5,164195
WIS,2003,10,4,14,10,0,2066-99,P,co2,CCGG,379,0.07,...,L3,2003,10,31,15,35,0,30.8595,34.7809,482,477,5,164196
WIS,2003,10,11,14,24,0,1465-91,P,co2,CCGG,379.6,0.07,-..,L3,2003,10,28,16,4,0,30.8595,34.7809,482,477,5,164197
WIS,2003,10,11,14,24,0,1466-91,P,co2,CCGG,380.52,0.07,+..,L3,2003,10,28,16,17,0,30.8595,34.7809,482,477,5,164198
WIS,2003,10,18,14,9,0,4333-91,P,co2,CCGG,377.04,0.07,...,L3,2003,10,28,15,38,0,30.8595,34.7809,482,477,5,164199
WIS,2003,10,18,14,9,0,4334-91,P,co2,CCGG,376.83,0.07,...,L3,2003,10,28,15,51,0,30.8595,34.7809,482,477,5,164200
WIS,2003,11,1,15,37,0,2041-99,P,co2,CCGG,379.76,0.07,...,L3,2003,11,24,15,19,0,30.8595,34.7809,482,477,5,164201
WIS,2003,11,1,15,37,0,2042-99,P,co2,CCGG,379.73,0.07,...,L3,2003,11,24,15,32,0,30.8595,34.7809,482,477,5,164202
WIS,2003,11,8,15,28,0,849-99,P,co2,CCGG,381.3,0.07,...,L3,2003,11,24,14,53,0,30.8595,34.7809,482,477,5,164203
WIS,2003,11,8,15,28,0,850-99,P,co2,CCGG,381.06,0.07,...,L3,2003,11,24,15,6,0,30.8595,34.7809,482,477,5,164204
WIS,2003,11,15,14,42,0,4721-91,P,co2,CCGG,382.93,0.07,...,L3,2003,12,11,13,15,0,30.8595,34.7809,482,477,5,164205
WIS,2003,11,15,14,42,0,4722-91,P,co2,CCGG,382.85,0.07,...,L3,2003,12,11,13,28,0,30.8595,34.7809,482,477,5,164206
WIS,2003,11,21,14,7,0,575-91,P,co2,CCGG,386.98,0.07,+..,L3,2003,12,11,13,42,0,30.8595,34.7809,482,477,5,164207
WIS,2003,11,21,14,7,0,576-91,P,co2,CCGG,385.81,0.07,-..,L3,2003,12,11,13,55,0,30.8595,34.7809,482,477,5,164208
WIS,2003,11,29,14,7,0,1307-99,P,co2,CCGG,378.67,0.07,...,L3,2003,12,29,9,22,0,30.8595,34.7809,482,477,5,164209
WIS,2003,11,29,14,7,0,1308-99,P,co2,CCGG,378.63,0.07,...,L3,2003,12,29,9,35,0,30.8595,34.7809,482,477,5,164210
WIS,2003,12,6,14,22,0,6765-66,P,co2,CCGG,379.12,0.07,...,L3,2003,12,29,9,48,0,30.8595,34.7809,482,477,5,164211
WIS,2003,12,6,14,22,0,6766-66,P,co2,CCGG,379.06,0.07,...,L3,2003,12,29,10,1,0,30.8595,34.7809,482,477,5,164212
WIS,2003,12,13,14,31,0,45-98,P,co2,CCGG,380.38,0.07,...,L3,2004,1,13,16,31,0,30.8595,34.7809,482,477,5,164213
WIS,2003,12,13,14,31,0,46-98,P,co2,CCGG,380.25,0.07,...,L3,2004,1,13,16,44,0,30.8595,34.7809,482,477,5,164214
WIS,2003,12,20,14,23,0,67-91,P,co2,CCGG,380.53,0.07,...,L3,2004,1,13,16,5,0,30.8595,34.7809,482,477,5,164215
WIS,2003,12,20,14,23,0,68-91,P,co2,CCGG,380.5,0.07,...,L3,2004,1,13,16,18,0,30.8595,34.7809,482,477,5,164216
WIS,2003,12,27,14,21,0,4775-91,P,co2,CCGG,378.95,0.07,...,L3,2004,1,27,15,52,0,30.8595,34.7809,482,477,5,164217
WIS,2003,12,27,14,21,0,4776-91,P,co2,CCGG,379,0.07,...,L3,2004,1,27,16,5,0,30.8595,34.7809,482,477,5,164218
WIS,2004,1,3,14,1,0,1007-91,P,co2,CCGG,380.27,0.07,...,L3,2004,1,27,15,26,0,30.8595,34.7809,482,477,5,164219
WIS,2004,1,3,14,1,0,1008-91,P,co2,CCGG,380.36,0.07,...,L3,2004,1,27,15,39,0,30.8595,34.7809,482,477,5,164220
WIS,2004,1,10,14,32,0,1631-91,P,co2,CCGG,380.29,0.07,...,L3,2004,2,9,13,53,0,30.8595,34.7809,482,477,5,164221
WIS,2004,1,10,14,32,0,1632-91,P,co2,CCGG,380.2,0.07,...,L3,2004,2,9,14,6,0,30.8595,34.7809,482,477,5,164222
WIS,2004,1,17,14,41,0,1041-91,P,co2,CCGG,378.66,0.07,...,L3,2004,2,9,14,19,0,30.8595,34.7809,482,477,5,164223
WIS,2004,1,17,14,41,0,1042-91,P,co2,CCGG,378.61,0.07,...,L3,2004,2,9,14,32,0,30.8595,34.7809,482,477,5,164224
WIS,2004,1,24,14,12,0,1981-99,P,co2,CCGG,381.69,0.07,...,L3,2004,2,12,15,27,0,30.8595,34.7809,482,477,5,164225
WIS,2004,1,24,14,12,0,1982-99,P,co2,CCGG,381.66,0.07,...,L3,2004,2,12,15,40,0,30.8595,34.7809,482,477,5,164226
WIS,2004,1,31,14,9,0,159-99,P,co2,CCGG,379.51,0.07,...,L3,2004,2,12,16,45,0,30.8595,34.7809,482,477,5,164227
WIS,2004,1,31,14,9,0,160-99,P,co2,CCGG,379.54,0.07,...,L3,2004,2,12,16,58,0,30.8595,34.7809,482,477,5,164228
WIS,2004,2,7,14,13,0,509-99,P,co2,CCGG,381.69,0.07,...,L3,2004,2,25,10,34,0,30.8595,34.7809,482,477,5,164229
WIS,2004,2,7,14,13,0,510-99,P,co2,CCGG,381.67,0.07,...,L3,2004,2,25,10,47,0,30.8595,34.7809,482,477,5,164230
WIS,2004,2,14,14,33,0,2409-99,P,co2,CCGG,382.37,0.07,...,L3,2004,2,25,10,8,0,30.8595,34.7809,482,477,5,164231
WIS,2004,2,14,14,33,0,2410-99,P,co2,CCGG,382.42,0.07,...,L3,2004,2,25,10,21,0,30.8595,34.7809,482,477,5,164232
WIS,2004,2,21,14,12,0,2447-99,P,co2,CCGG,381.85,0.07,...,L3,2004,3,16,13,5,0,30.8595,34.7809,482,477,5,164233
WIS,2004,2,21,14,12,0,2448-99,P,co2,CCGG,381.85,0.07,...,L3,2004,3,16,13,18,0,30.8595,34.7809,482,477,5,164234
WIS,2004,2,28,14,31,0,6313-66,P,co2,CCGG,381.23,0.07,...,L3,2004,3,16,13,31,0,30.8595,34.7809,482,477,5,164235
WIS,2004,2,28,14,31,0,6314-66,P,co2,CCGG,381.3,0.07,...,L3,2004,3,16,13,44,0,30.8595,34.7809,482,477,5,164236
WIS,2004,3,6,15,14,0,6583-66,P,co2,CCGG,383.41,0.07,...,L3,2004,3,25,14,0,0,30.8595,34.7809,482,477,5,164237
WIS,2004,3,6,15,14,0,6584-66,P,co2,CCGG,383.3,0.07,...,L3,2004,3,25,14,13,0,30.8595,34.7809,482,477,5,164238
WIS,2004,3,14,15,18,0,2789-99,P,co2,CCGG,382.48,0.07,...,L3,2004,3,25,14,26,0,30.8595,34.7809,482,477,5,164239
WIS,2004,3,14,15,18,0,2790-99,P,co2,CCGG,382.48,0.07,...,L3,2004,3,25,14,39,0,30.8595,34.7809,482,477,5,164240
WIS,2004,3,20,14,7,0,2787-99,P,co2,CCGG,381.47,0.07,...,L3,2004,4,21,11,15,0,30.8595,34.7809,482,477,5,164241
WIS,2004,3,20,14,7,0,2788-99,P,co2,CCGG,381.39,0.07,...,L3,2004,4,21,11,28,0,30.8595,34.7809,482,477,5,164242
WIS,2004,3,28,14,33,0,2845-99,P,co2,CCGG,379.97,0.07,...,L3,2004,4,21,12,35,0,30.8595,34.7809,482,477,5,164243
WIS,2004,3,28,14,33,0,2846-99,P,co2,CCGG,380.02,0.07,...,L3,2004,4,21,12,48,0,30.8595,34.7809,482,477,5,164244
WIS,2004,4,2,14,12,0,2759-99,P,co2,CCGG,381.08,0.07,...,L3,2004,4,21,11,41,0,30.8595,34.7809,482,477,5,164245
WIS,2004,4,2,14,12,0,2760-99,P,co2,CCGG,381.07,0.07,...,L3,2004,4,21,11,54,0,30.8595,34.7809,482,477,5,164246
WIS,2004,4,9,14,9,0,2905-99,P,co2,CCGG,384.68,0.07,...,L3,2004,4,21,12,7,0,30.8595,34.7809,482,477,5,164247
WIS,2004,4,9,14,9,0,2906-99,P,co2,CCGG,384.53,0.07,...,L3,2004,4,21,12,21,0,30.8595,34.7809,482,477,5,164248
WIS,2004,4,17,14,17,0,2907-99,P,co2,CCGG,380.79,0.07,...,L3,2004,5,4,10,13,0,30.8595,34.7809,482,477,5,164249
WIS,2004,4,17,14,17,0,2908-99,P,co2,CCGG,380.91,0.07,...,L3,2004,5,4,10,26,0,30.8595,34.7809,482,477,5,164250
WIS,2004,4,23,14,22,0,2171-99,P,co2,CCGG,383.21,0.07,...,L3,2004,5,4,10,41,0,30.8595,34.7809,482,477,5,164251
WIS,2004,4,23,14,22,0,2172-99,P,co2,CCGG,383.25,0.07,...,L3,2004,5,4,10,54,0,30.8595,34.7809,482,477,5,164252
WIS,2004,4,30,14,21,0,2473-99,P,co2,CCGG,381.5,0.07,...,L3,2004,5,28,10,28,0,30.8595,34.7809,482,477,5,164253
WIS,2004,4,30,14,21,0,2474-99,P,co2,CCGG,381.43,0.07,...,L3,2004,5,28,10,41,0,30.8595,34.7809,482,477,5,164254
WIS,2004,5,7,14,15,0,777-99,P,co2,CCGG,380.84,0.07,...,L3,2004,5,28,10,0,0,30.8595,34.7809,482,477,5,164255
WIS,2004,5,7,14,15,0,778-99,P,co2,CCGG,380.97,0.07,...,L3,2004,5,28,10,13,0,30.8595,34.7809,482,477,5,164256
WIS,2004,5,14,14,7,0,1353-99,P,co2,CCGG,389.62,0.07,.X.,L3,2004,6,14,10,32,0,30.8595,34.7809,482,477,5,164257
WIS,2004,5,14,14,7,0,1354-99,P,co2,CCGG,389.49,0.07,.X.,L3,2004,6,14,10,45,0,30.8595,34.7809,482,477,5,164258
WIS,2004,5,21,14,9,0,1605-99,P,co2,CCGG,378.02,0.07,...,L3,2004,6,14,10,58,0,30.8595,34.7809,482,477,5,164259
WIS,2004,5,21,14,9,0,1606-99,P,co2,CCGG,377.97,0.07,...,L3,2004,6,14,11,11,0,30.8595,34.7809,482,477,5,164260
WIS,2004,5,28,14,22,0,2303-99,P,co2,CCGG,381.87,0.07,...,L3,2004,6,14,11,52,0,30.8595,34.7809,482,477,5,164261
WIS,2004,5,28,14,22,0,2304-99,P,co2,CCGG,381.93,0.07,...,L3,2004,6,14,12,5,0,30.8595,34.7809,482,477,5,164262
WIS,2004,6,5,14,24,0,3495-99,P,co2,CCGG,381.66,0.07,...,L3,2004,6,14,11,24,0,30.8595,34.7809,482,477,5,164263
WIS,2004,6,5,14,24,0,3496-99,P,co2,CCGG,381.84,0.07,...,L3,2004,6,14,11,37,0,30.8595,34.7809,482,477,5,164264
WIS,2004,6,12,14,9,0,3497-99,P,co2,CCGG,378.46,0.07,...,L3,2004,6,29,10,17,0,30.8595,34.7809,482,477,5,164265
WIS,2004,6,12,14,9,0,3498-99,P,co2,CCGG,378.49,0.07,...,L3,2004,6,29,10,30,0,30.8595,34.7809,482,477,5,164266
WIS,2004,6,18,14,27,0,6025-66,P,co2,CCGG,376.66,0.07,...,L3,2004,6,29,10,43,0,30.8595,34.7809,482,477,5,164267
WIS,2004,6,18,14,27,0,6026-66,P,co2,CCGG,376.76,0.07,...,L3,2004,6,29,10,56,0,30.8595,34.7809,482,477,5,164268
WIS,2004,6,25,14,14,0,6559-66,P,co2,CCGG,376.21,0.07,...,L3,2004,8,2,14,20,0,30.8595,34.7809,482,477,5,164269
WIS,2004,6,25,14,14,0,6560-66,P,co2,CCGG,376.24,0.07,...,L3,2004,8,2,14,33,0,30.8595,34.7809,482,477,5,164270
WIS,2004,7,2,14,22,0,6193-66,P,co2,CCGG,375.19,0.07,...,L3,2004,8,2,13,54,0,30.8595,34.7809,482,477,5,164271
WIS,2004,7,2,14,22,0,6194-66,P,co2,CCGG,375.22,0.07,...,L3,2004,8,2,14,7,0,30.8595,34.7809,482,477,5,164272
WIS,2004,7,16,14,21,0,2877-99,P,co2,CCGG,375.79,0.07,...,L3,2004,8,4,15,14,0,30.8595,34.7809,482,477,5,164273
WIS,2004,7,16,14,21,0,2878-99,P,co2,CCGG,375.73,0.07,...,L3,2004,8,4,15,27,0,30.8595,34.7809,482,477,5,164274
WIS,2004,7,23,14,15,0,2315-99,P,co2,CCGG,373.29,0.07,...,L3,2004,8,23,11,15,0,30.8595,34.7809,482,477,5,164275
